id,award,year,league,playerID,pointsWon,pointsMax,votesFirst,createdAt,updatedAt
6273,Rookie of the Year,2002,AL,fioreto01,1,140,0,,
6274,Rookie of the Year,2002,AL,hinsker01,122,140,19,,
6275,Rookie of the Year,2002,AL,juliojo01,14,140,0,,
6276,Rookie of the Year,2002,AL,kieltbo01,5,140,0,,
6277,Rookie of the Year,2002,AL,lackejo01,5,140,0,,
6278,Rookie of the Year,2002,AL,lopezro01,97,140,9,,
6279,Rookie of the Year,2002,AL,menchke01,2,140,0,,
6280,Rookie of the Year,2002,AL,mohrdu01,1,140,0,,
6281,Rookie of the Year,2002,AL,penaca01,1,140,0,,
6282,Rookie of the Year,2002,AL,phelpjo01,3,140,0,,
6283,Rookie of the Year,2002,NL,foggjo01,3,160,0,,
6284,Rookie of the Year,2002,NL,ishiika01,16,160,1,,
6285,Rookie of the Year,2002,NL,jennija01,150,160,27,,
6286,Rookie of the Year,2002,NL,jensery01,4,160,0,,
6287,Rookie of the Year,2002,NL,kearnau01,40,160,2,,
6288,Rookie of the Year,2002,NL,mossda01,12,160,0,,
6289,Rookie of the Year,2002,NL,priorma01,3,160,0,,
6290,Rookie of the Year,2002,NL,sanchal03,1,160,0,,
6291,Rookie of the Year,2002,NL,simonja01,1,160,0,,
6292,Rookie of the Year,2002,NL,starkde01,1,160,0,,
6293,Rookie of the Year,2002,NL,wilkebr01,57,160,2,,
6294,Rookie of the Year,2003,AL,baldero01,51,140,5,,
6295,Rookie of the Year,2003,AL,berroan01,88,140,12,,
6296,Rookie of the Year,2003,AL,gerutjo01,20,140,0,,
6297,Rookie of the Year,2003,AL,matsuhi01,84,140,10,,
6298,Rookie of the Year,2003,AL,teixema01,9,140,1,,
6299,Rookie of the Year,2003,NL,byrdma01,6,160,0,,
6300,Rookie of the Year,2003,NL,cabremi01,3,160,0,,
6301,Rookie of the Year,2003,NL,lidgebr01,3,160,0,,
6302,Rookie of the Year,2003,NL,podsesc01,81,160,8,,
6303,Rookie of the Year,2003,NL,reyesjo01,1,160,0,,
6304,Rookie of the Year,2003,NL,roberje02,2,160,0,,
6305,Rookie of the Year,2003,NL,webbbr01,73,160,7,,
6306,Rookie of the Year,2003,NL,wiggity01,1,160,0,,
6307,Rookie of the Year,2003,NL,willido03,118,160,17,,
6308,Rookie of the Year,2004,AL,buckjo01,1,140,0,,
6309,Rookie of the Year,2004,AL,bushda01,1,140,0,,
6310,Rookie of the Year,2004,AL,cabreda01,29,140,0,,
6311,Rookie of the Year,2004,AL,crosbbo01,138,140,27,,
6312,Rookie of the Year,2004,AL,dejesda01,6,140,0,,
6313,Rookie of the Year,2004,AL,gloadro01,4,140,0,,
6314,Rookie of the Year,2004,AL,greinza01,16,140,0,,
6315,Rookie of the Year,2004,AL,riosal01,12,140,0,,
6316,Rookie of the Year,2004,AL,roberna01,1,140,0,,
6317,Rookie of the Year,2004,AL,takatsh01,44,140,1,,
6318,Rookie of the Year,2004,NL,bayja01,146,160,25,,
6319,Rookie of the Year,2004,NL,greenkh01,108,160,7,,
6320,Rookie of the Year,2004,NL,hollima01,3,160,0,,
6321,Rookie of the Year,2004,NL,matsuka01,1,160,0,,
6322,Rookie of the Year,2004,NL,milesaa01,6,160,0,,
6323,Rookie of the Year,2004,NL,otsukak01,23,160,0,,
6324,Rookie of the Year,2004,NL,sledgte01,1,160,0,,
6325,Rookie of the Year,2005,AL,blantjo01,6,140,0,,
6326,Rookie of the Year,2005,AL,canoro01,57,140,4,,
6327,Rookie of the Year,2005,AL,chacigu01,14,140,2,,
6328,Rookie of the Year,2005,AL,crainje01,2,140,0,,
6329,Rookie of the Year,2005,AL,gomesjo01,39,140,2,,
6330,Rookie of the Year,2005,AL,iguchta01,30,140,5,,
6331,Rookie of the Year,2005,AL,kazmisc01,1,140,0,,
6332,Rookie of the Year,2005,AL,streehu01,97,140,15,,
6333,Rookie of the Year,2005,AL,swishni01,6,140,0,,
6334,Rookie of the Year,2005,NL,atkinga01,17,160,1,,
6335,Rookie of the Year,2005,NL,barmecl01,1,160,0,,
6336,Rookie of the Year,2005,NL,dukeza01,16,160,3,,
6337,Rookie of the Year,2005,NL,francje01,3,160,0,,
6338,Rookie of the Year,2005,NL,francje02,60,160,2,,
6339,Rookie of the Year,2005,NL,howarry01,109,160,19,,
6340,Rookie of the Year,2005,NL,taverwi01,78,160,7,,
6341,Rookie of the Year,2005,NL,vargaja01,1,160,0,,
6342,Rookie of the Year,2005,NL,weeksri01,3,160,0,,
6343,Rookie of the Year,2006,AL,johjike01,10,140,0,,
6344,Rookie of the Year,2006,AL,kinslia01,1,140,0,,
6345,Rookie of the Year,2006,AL,liriafr01,30,140,1,,
6346,Rookie of the Year,2006,AL,markani01,7,140,1,,
6347,Rookie of the Year,2006,AL,papeljo01,63,140,0,,
6348,Rookie of the Year,2006,AL,verlaju01,133,140,26,,
6349,Rookie of the Year,2006,AL,weaveje02,8,140,0,,
6350,Rookie of the Year,2006,NL,cainma01,4,160,0,,
6351,Rookie of the Year,2006,NL,ethiean01,4,160,0,,
6352,Rookie of the Year,2006,NL,fieldpr01,2,160,0,,
6353,Rookie of the Year,2006,NL,johnsjo09,11,160,2,,
6354,Rookie of the Year,2006,NL,martiru01,1,160,0,,
6355,Rookie of the Year,2006,NL,olsensc01,1,160,0,,
6356,Rookie of the Year,2006,NL,ramirha01,105,160,14,,
6357,Rookie of the Year,2006,NL,saitota01,2,160,0,,
6358,Rookie of the Year,2006,NL,sanchan01,1,160,0,,
6359,Rookie of the Year,2006,NL,ugglada01,55,160,6,,
6360,Rookie of the Year,2006,NL,willijo03,1,160,0,,
6361,Rookie of the Year,2006,NL,zimmery01,101,160,10,,
6362,Rookie of the Year,2007,AL,bannibr01,36,140,1,,
6363,Rookie of the Year,2007,AL,fieldjo02,1,140,0,,
6364,Rookie of the Year,2007,AL,matsuda01,12,140,0,,
6365,Rookie of the Year,2007,AL,okajihi01,3,140,0,,
6366,Rookie of the Year,2007,AL,pedrodu01,132,140,24,,
6367,Rookie of the Year,2007,AL,soriajo01,1,140,0,,
6368,Rookie of the Year,2007,AL,willire03,11,140,0,,
6369,Rookie of the Year,2007,AL,youngde03,56,140,3,,
6370,Rookie of the Year,2007,NL,braunry02,128,160,17,,
6371,Rookie of the Year,2007,NL,escobyu01,1,160,0,,
6372,Rookie of the Year,2007,NL,kendrky01,7,160,0,,
6373,Rookie of the Year,2007,NL,loneyja01,1,160,0,,
6374,Rookie of the Year,2007,NL,pencehu01,15,160,0,,
6375,Rookie of the Year,2007,NL,tulowtr01,126,160,15,,
6376,Rookie of the Year,2007,NL,youngch04,10,160,0,,
6377,Rookie of the Year,2008,AL,avilemi01,9,140,0,,
6378,Rookie of the Year,2008,AL,blackni01,1,140,0,,
6379,Rookie of the Year,2008,AL,chambjo03,1,140,0,,
6380,Rookie of the Year,2008,AL,devinjo01,3,140,0,,
6381,Rookie of the Year,2008,AL,ellsbja01,26,140,0,,
6382,Rookie of the Year,2008,AL,galarar01,9,140,0,,
6383,Rookie of the Year,2008,AL,longoev01,140,140,28,,
6384,Rookie of the Year,2008,AL,ramiral03,59,140,0,,
6385,Rookie of the Year,2008,AL,spande01,3,140,0,,
6386,Rookie of the Year,2008,AL,zieglbr01,1,140,0,,
6387,Rookie of the Year,2008,NL,bruceja01,7,160,0,,
6388,Rookie of the Year,2008,NL,fukudko01,4,160,0,,
6389,Rookie of the Year,2008,NL,jurrjja01,34,160,0,,
6390,Rookie of the Year,2008,NL,sotoge01,158,160,31,,
6391,Rookie of the Year,2008,NL,volqued01,9,160,0,,
6392,Rookie of the Year,2008,NL,vottojo01,76,160,1,,
6393,Rookie of the Year,2009,AL,anderbr04,4,160,0,,
6394,Rookie of the Year,2009,AL,andruel01,65,160,8,,
6395,Rookie of the Year,2009,AL,bailean01,88,160,13,,
6396,Rookie of the Year,2009,AL,beckhgo01,10,160,0,,
6397,Rookie of the Year,2009,AL,niemaje01,21,160,0,,
6398,Rookie of the Year,2009,AL,porceri01,64,160,7,,
6399,Rookie of the Year,2009,NL,cabreev01,1,160,0,,
6400,Rookie of the Year,2009,NL,coghlch01,105,160,17,,
6401,Rookie of the Year,2009,NL,fowlede01,1,160,0,,
6402,Rookie of the Year,2009,NL,hansoto01,37,160,2,,
6403,Rookie of the Year,2009,NL,happja01,94,160,10,,
6404,Rookie of the Year,2009,NL,jonesga02,2,160,0,,
6405,Rookie of the Year,2009,NL,mccutan01,25,160,2,,
6406,Rookie of the Year,2009,NL,mcgehca01,18,160,1,,
6407,Rookie of the Year,2009,NL,parrage01,1,160,0,,
6408,Rookie of the Year,2009,NL,rasmuco01,1,160,0,,
6409,Rookie of the Year,2009,NL,wellsra01,3,160,0,,
6410,Rookie of the Year,2010,AL,boescbr01,3,140,0,,
6411,Rookie of the Year,2010,AL,daviswa01,11,140,0,,
6412,Rookie of the Year,2010,AL,felizne01,122,140,20,,
6413,Rookie of the Year,2010,AL,jacksau01,98,140,8,,
6414,Rookie of the Year,2010,AL,jasojo01,3,140,0,,
6415,Rookie of the Year,2010,AL,matusbr01,3,140,0,,
6416,Rookie of the Year,2010,AL,valenda01,12,140,0,,
6417,Rookie of the Year,2010,NL,castrst01,3,160,0,,
6418,Rookie of the Year,2010,NL,davisik02,2,160,0,,
6419,Rookie of the Year,2010,NL,garcija02,24,160,1,,
6420,Rookie of the Year,2010,NL,heywaja01,107,160,9,,
6421,Rookie of the Year,2010,NL,poseybu01,129,160,20,,
6422,Rookie of the Year,2010,NL,sanchga01,18,160,2,,
6423,Rookie of the Year,2010,NL,tabatjo01,1,160,0,,
6424,Rookie of the Year,2010,NL,ventejo01,1,160,0,,
6425,Rookie of the Year,2010,NL,walkene01,3,160,0,,
6426,Rookie of the Year,2011,AL,hellije01,102,140,17,,
6427,Rookie of the Year,2011,AL,trumbma01,63,140,5,,
6428,Rookie of the Year,2011,AL,hosmeer01,38,140,4,,
6429,Rookie of the Year,2011,AL,novaiv01,30,140,1,,
6430,Rookie of the Year,2011,AL,pinedmi01,11,140,0,,
6431,Rookie of the Year,2011,AL,ackledu01,6,140,1,,
6432,Rookie of the Year,2011,AL,jennide01,1,140,0,,
6433,Rookie of the Year,2011,AL,waldejo01,1,140,0,,
6434,Rookie of the Year,2011,NL,kimbrcr01,160,160,32,,
6435,Rookie of the Year,2011,NL,freemfr01,70,160,0,,
6436,Rookie of the Year,2011,NL,worleva01,40,160,0,,
6437,Rookie of the Year,2011,NL,ramoswi01,6,160,0,,
6438,Rookie of the Year,2011,NL,collmjo01,5,160,0,,
6439,Rookie of the Year,2011,NL,espinda01,3,160,0,,
6440,Rookie of the Year,2011,NL,barneda01,2,160,0,,
6441,Rookie of the Year,2011,NL,janseke01,2,160,0,,
6442,MVP,2012,AL,cabremi01,362,392,22,,
6443,MVP,2012,AL,troutmi01,281,392,6,,
6444,MVP,2012,AL,beltrad01,210,392,0,,
6445,MVP,2012,AL,canoro01,149,392,0,,
6446,MVP,2012,AL,hamiljo03,127,392,0,,
6447,MVP,2012,AL,jonesad01,120,392,0,,
6448,MVP,2012,AL,jeterde01,77,392,0,,
6449,MVP,2012,AL,verlaju01,58,392,0,,
6450,MVP,2012,AL,fieldpr01,56,392,0,,
6451,MVP,2012,AL,cespeyo01,41,392,0,,
6452,MVP,2012,AL,encared01,33,392,0,,
6453,MVP,2012,AL,priceda01,26,392,0,,
6454,MVP,2012,AL,rodnefe01,24,392,0,,
6455,MVP,2012,AL,johnsji04,22,392,0,,
6456,MVP,2012,AL,riosal01,17,392,0,,
6457,MVP,2012,AL,reddijo01,14,392,0,,
6458,MVP,2012,AL,pujolal01,8,392,0,,
6459,MVP,2012,AL,zobribe01,7,392,0,,
6460,MVP,2012,AL,mauerjo01,6,392,0,,
6461,MVP,2012,AL,soriara01,5,392,0,,
6462,MVP,2012,AL,wietema01,4,392,0,,
6463,MVP,2012,AL,hernafe02,2,392,0,,
6464,MVP,2012,AL,weaveje02,2,392,0,,
6465,MVP,2012,AL,ibanera01,1,392,0,,
6466,MVP,2012,NL,poseybu01,422,448,20,,
6467,MVP,2012,NL,braunry02,285,448,10,,
6468,MVP,2012,NL,mccutan01,245,448,1,,
6469,MVP,2012,NL,molinya01,241,448,1,,
6470,MVP,2012,NL,headlch01,127,448,0,,
6471,MVP,2012,NL,larocad01,86,448,0,,
6472,MVP,2012,NL,wrighda03,86,448,0,,
6473,MVP,2012,NL,kimbrcr01,73,448,0,,
6474,MVP,2012,NL,ramirar01,47,448,0,,
6475,MVP,2012,NL,bruceja01,46,448,0,,
6476,MVP,2012,NL,hollima01,34,448,0,,
6477,MVP,2012,NL,chapmar01,20,448,0,,
6478,MVP,2012,NL,phillbr01,18,448,0,,
6479,MVP,2012,NL,dickera01,16,448,0,,
6480,MVP,2012,NL,vottojo01,16,448,0,,
6481,MVP,2012,NL,desmoia01,15,448,0,,
6482,MVP,2012,NL,kershcl01,15,448,0,,
6483,MVP,2012,NL,bournmi01,12,448,0,,
6484,MVP,2012,NL,craigal01,10,448,0,,
6485,MVP,2012,NL,gonzagi01,8,448,0,,
6486,MVP,2012,NL,medlekr01,8,448,0,,
6487,MVP,2012,NL,pradoma01,8,448,0,,
6488,MVP,2012,NL,soriaal01,8,448,0,,
6489,MVP,2012,NL,stantmi03,7,448,0,,
6490,MVP,2012,NL,zimmery01,7,448,0,,
6491,MVP,2012,NL,beltrca01,6,448,0,,
6492,MVP,2012,NL,hillaa01,6,448,0,,
6493,MVP,2012,NL,heywaja01,4,448,0,,
6494,MVP,2012,NL,ruizca01,4,448,0,,
6495,MVP,2012,NL,cuetojo01,2,448,0,,
6496,MVP,2012,NL,harpebr03,2,448,0,,
6497,MVP,2012,NL,jonesch06,1,448,0,,
6498,MVP,2012,NL,montemi01,1,448,0,,
6499,MVP,2012,NL,paganan01,1,448,0,,
6500,MVP,2012,NL,pencehu01,1,448,0,,
6501,Cy Young,2012,AL,priceda01,153,196,14,,
6502,Cy Young,2012,AL,verlaju01,149,196,13,,
6503,Cy Young,2012,AL,weaveje02,70,196,0,,
6504,Cy Young,2012,AL,hernafe02,41,196,0,,
6505,Cy Young,2012,AL,rodnefe01,38,196,1,,
6506,Cy Young,2012,AL,salech01,17,196,0,,
6507,Cy Young,2012,AL,johnsji04,5,196,0,,
6508,Cy Young,2012,AL,harrima01,2,196,0,,
6509,Cy Young,2012,AL,darviyu01,1,196,0,,
6510,Cy Young,2012,NL,dickera01,209,224,27,,
6511,Cy Young,2012,NL,kershcl01,96,224,2,,
6512,Cy Young,2012,NL,gonzagi01,93,224,1,,
6513,Cy Young,2012,NL,cuetojo01,75,224,1,,
6514,Cy Young,2012,NL,kimbrcr01,41,224,1,,
6515,Cy Young,2012,NL,cainma01,22,224,0,,
6516,Cy Young,2012,NL,lohseky01,6,224,0,,
6517,Cy Young,2012,NL,chapmar01,1,224,0,,
6518,Cy Young,2012,NL,hamelco01,1,224,0,,
6519,Rookie of the Year,2012,AL,troutmi01,140,140,28,,
6520,Rookie of the Year,2012,AL,cespeyo01,63,140,0,,
6521,Rookie of the Year,2012,AL,darviyu01,46,140,0,,
6522,Rookie of the Year,2012,AL,chenwe02,2,140,0,,
6523,Rookie of the Year,2012,AL,parkeja02,1,140,0,,
6524,Rookie of the Year,2012,NL,harpebr03,112,160,16,,
6525,Rookie of the Year,2012,NL,mileywa01,105,160,12,,
6526,Rookie of the Year,2012,NL,frazito01,45,160,3,,
6527,Rookie of the Year,2012,NL,rosarwi01,12,160,1,,
6528,Rookie of the Year,2012,NL,aokino01,11,160,0,,
6529,Rookie of the Year,2012,NL,alonsyo01,1,160,0,,
6530,Rookie of the Year,2012,NL,carpema01,1,160,0,,
6531,Rookie of the Year,2012,NL,pachejo01,1,160,0,,
6532,MVP,2013,AL,cabremi01,385,420,23,,
6533,MVP,2013,AL,troutmi01,282,420,5,,
6534,MVP,2013,AL,davisch02,232,420,1,,
6535,MVP,2013,AL,donaljo02,222,420,1,,
6536,MVP,2013,AL,canoro01,150,420,0,,
6537,MVP,2013,AL,longoev01,103,420,0,,
6538,MVP,2013,AL,beltrad01,99,420,0,,
6539,MVP,2013,AL,pedrodu01,99,420,0,,
6540,MVP,2013,AL,machama01,57,420,0,,
6541,MVP,2013,AL,ortizda01,47,420,0,,
6542,MVP,2013,AL,kipnija01,31,420,0,,
6543,MVP,2013,AL,scherma01,25,420,0,,
6544,MVP,2013,AL,jonesad01,9,420,0,,
6545,MVP,2013,AL,encared01,7,420,0,,
6546,MVP,2013,AL,crispco01,3,420,0,,
6547,MVP,2013,AL,ellsbja01,3,420,0,,
6548,MVP,2013,AL,hollagr01,3,420,0,,
6549,MVP,2013,AL,santaca01,3,420,0,,
6550,MVP,2013,AL,hunteto01,2,420,0,,
6551,MVP,2013,AL,iwakuhi01,2,420,0,,
6552,MVP,2013,AL,ueharko01,2,420,0,,
6553,MVP,2013,AL,darviyu01,1,420,0,,
6554,MVP,2013,AL,hernafe02,1,420,0,,
6555,MVP,2013,AL,perezsa02,1,420,0,,
6556,MVP,2013,AL,victosh01,1,420,0,,
6557,MVP,2013,NL,mccutan01,409,420,28,,
6558,MVP,2013,NL,goldspa01,242,420,0,,
6559,MVP,2013,NL,molinya01,219,420,2,,
6560,MVP,2013,NL,carpema01,194,420,0,,
6561,MVP,2013,NL,freemfr01,154,420,0,,
6562,MVP,2013,NL,vottojo01,149,420,0,,
6563,MVP,2013,NL,kershcl01,146,420,0,,
6564,MVP,2013,NL,ramirha01,58,420,0,,
6565,MVP,2013,NL,gomezca01,43,420,0,,
6566,MVP,2013,NL,bruceja01,30,420,0,,
6567,MVP,2013,NL,kimbrcr01,27,420,0,,
6568,MVP,2013,NL,choosh01,23,420,0,,
6569,MVP,2013,NL,werthja01,20,420,0,,
6570,MVP,2013,NL,simmoan01,14,420,0,,
6571,MVP,2013,NL,puigya01,10,420,0,,
6572,MVP,2013,NL,pencehu01,7,420,0,,
6573,MVP,2013,NL,tulowtr01,5,420,0,,
6574,MVP,2013,NL,craigal01,4,420,0,,
6575,MVP,2013,NL,gonzaad01,4,420,0,,
6576,MVP,2013,NL,cuddymi01,3,420,0,,
6577,MVP,2013,NL,poseybu01,3,420,0,,
6578,MVP,2013,NL,wainwad01,3,420,0,,
6579,MVP,2013,NL,hollima01,2,420,0,,
6580,MVP,2013,NL,martiru01,1,420,0,,
6581,Cy Young,2013,AL,scherma01,203,210,28,,
6582,Cy Young,2013,AL,darviyu01,93,210,0,,
6583,Cy Young,2013,AL,iwakuhi01,73,210,0,,
6584,Cy Young,2013,AL,sanchan01,46,210,1,,
6585,Cy Young,2013,AL,salech01,44,210,1,,
6586,Cy Young,2013,AL,colonba01,25,210,0,,
6587,Cy Young,2013,AL,ueharko01,10,210,0,,
6588,Cy Young,2013,AL,hernafe02,6,210,0,,
6589,Cy Young,2013,AL,hollagr01,4,210,0,,
6590,Cy Young,2013,AL,moorema02,4,210,0,,
6591,Cy Young,2013,AL,shielja02,2,210,0,,
6592,Cy Young,2013,NL,kershcl01,207,210,29,,
6593,Cy Young,2013,NL,wainwad01,86,210,1,,
6594,Cy Young,2013,NL,fernajo02,62,210,0,,
6595,Cy Young,2013,NL,harvema01,39,210,0,,
6596,Cy Young,2013,NL,kimbrcr01,39,210,0,,
6597,Cy Young,2013,NL,leecl02,32,210,0,,
6598,Cy Young,2013,NL,zimmejo02,21,210,0,,
6599,Cy Young,2013,NL,greinza01,19,210,0,,
6600,Cy Young,2013,NL,bumgama01,3,210,0,,
6601,Cy Young,2013,NL,liriafr01,3,210,0,,
6602,Rookie of the Year,2013,AL,myerswi01,131,150,23,,
6603,Rookie of the Year,2013,AL,iglesjo01,80,150,5,,
6604,Rookie of the Year,2013,AL,archech01,35,150,1,,
6605,Rookie of the Year,2013,AL,straida01,15,150,1,,
6606,Rookie of the Year,2013,AL,shuckja01,4,150,0,,
6607,Rookie of the Year,2013,AL,allenco01,2,150,0,,
6608,Rookie of the Year,2013,AL,perezma02,2,150,0,,
6609,Rookie of the Year,2013,AL,loughda01,1,150,0,,
6610,Rookie of the Year,2013,NL,fernajo02,142,150,26,,
6611,Rookie of the Year,2013,NL,puigya01,95,150,4,,
6612,Rookie of the Year,2013,NL,millesh01,12,150,0,,
6613,Rookie of the Year,2013,NL,ryuhy01,10,150,0,,
6614,Rookie of the Year,2013,NL,teherju01,7,150,0,,
6615,Rookie of the Year,2013,NL,gyorkje01,2,150,0,,
6616,Rookie of the Year,2013,NL,arenano01,1,150,0,,
6617,Rookie of the Year,2013,NL,gattiev01,1,150,0,,
6618,MVP,2014,AL,troutmi01,420,420,30,,
6619,MVP,2014,AL,martivi01,229,420,0,,
6620,MVP,2014,AL,brantmi02,191,420,0,,
6621,MVP,2014,AL,abreujo02,145,420,0,,
6622,MVP,2014,AL,canoro01,124,420,0,,
6623,MVP,2014,AL,bautijo02,122,420,0,,
6624,MVP,2014,AL,cruzne02,102,420,0,,
6625,MVP,2014,AL,donaljo02,96,420,0,,
6626,MVP,2014,AL,cabremi01,82,420,0,,
6627,MVP,2014,AL,hernafe02,48,420,0,,
6628,MVP,2014,AL,klubeco01,45,420,0,,
6629,MVP,2014,AL,gordoal01,44,420,0,,
6630,MVP,2014,AL,altuvjo01,41,420,0,,
6631,MVP,2014,AL,jonesad01,34,420,0,,
6632,MVP,2014,AL,beltrad01,22,420,0,,
6633,MVP,2014,AL,hollagr01,13,420,0,,
6634,MVP,2014,AL,pujolal01,5,420,0,,
6635,MVP,2014,AL,kendrho01,3,420,0,,
6636,MVP,2014,AL,shielja02,3,420,0,,
6637,MVP,2014,AL,seageky01,1,420,0,,
6638,MVP,2014,NL,kershcl01,355,420,18,,
6639,MVP,2014,NL,stantmi03,298,420,8,,
6640,MVP,2014,NL,mccutan01,271,420,4,,
6641,MVP,2014,NL,lucrojo01,167,420,0,,
6642,MVP,2014,NL,rendoan01,155,420,0,,
6643,MVP,2014,NL,poseybu01,152,420,0,,
6644,MVP,2014,NL,gonzaad01,57,420,0,,
6645,MVP,2014,NL,wainwad01,53,420,0,,
6646,MVP,2014,NL,harrijo05,52,420,0,,
6647,MVP,2014,NL,rizzoan01,37,420,0,,
6648,MVP,2014,NL,pencehu01,34,420,0,,
6649,MVP,2014,NL,cuetojo01,22,420,0,,
6650,MVP,2014,NL,martiru01,21,420,0,,
6651,MVP,2014,NL,hollima01,17,420,0,,
6652,MVP,2014,NL,peraljh01,17,420,0,,
6653,MVP,2014,NL,gomezca01,13,420,0,,
6654,MVP,2014,NL,uptonju01,10,420,0,,
6655,MVP,2014,NL,werthja01,9,420,0,,
6656,MVP,2014,NL,puigya01,8,420,0,,
6657,MVP,2014,NL,spande01,8,420,0,,
6658,MVP,2014,NL,mesorde01,5,420,0,,
6659,MVP,2014,NL,dudalu01,3,420,0,,
6660,MVP,2014,NL,freemfr01,2,420,0,,
6661,MVP,2014,NL,morneju01,2,420,0,,
6662,MVP,2014,NL,gordode01,1,420,0,,
6663,MVP,2014,NL,tulowtr01,1,420,0,,
6664,Cy Young,2014,AL,klubeco01,169,210,17,,
6665,Cy Young,2014,AL,hernafe02,159,210,13,,
6666,Cy Young,2014,AL,salech01,78,210,0,,
6667,Cy Young,2014,AL,lestejo01,46,210,0,,
6668,Cy Young,2014,AL,scherma01,32,210,0,,
6669,Cy Young,2014,AL,priceda01,16,210,0,,
6670,Cy Young,2014,AL,hugheph01,6,210,0,,
6671,Cy Young,2014,AL,daviswa01,3,210,0,,
6672,Cy Young,2014,AL,hollagr01,1,210,0,,
6673,Cy Young,2014,NL,kershcl01,210,210,30,,
6674,Cy Young,2014,NL,cuetojo01,112,210,0,,
6675,Cy Young,2014,NL,wainwad01,97,210,0,,
6676,Cy Young,2014,NL,bumgama01,28,210,0,,
6677,Cy Young,2014,NL,zimmejo02,25,210,0,,
6678,Cy Young,2014,NL,hamelco01,17,210,0,,
6679,Cy Young,2014,NL,greinza01,6,210,0,,
6680,Cy Young,2014,NL,fistedo01,5,210,0,,
6681,Cy Young,2014,NL,arrieja01,3,210,0,,
6682,Cy Young,2014,NL,kimbrcr01,3,210,0,,
6683,Cy Young,2014,NL,strasst01,3,210,0,,
6684,Cy Young,2014,NL,alvarhe01,1,210,0,,
6685,Rookie of the Year,2014,AL,abreujo02,150,150,30,,
6686,Rookie of the Year,2014,AL,shoemma01,40,150,0,,
6687,Rookie of the Year,2014,AL,betande01,27,150,0,,
6688,Rookie of the Year,2014,AL,mchugco01,21,150,0,,
6689,Rookie of the Year,2014,AL,tanakma01,16,150,0,,
6690,Rookie of the Year,2014,AL,ventuyo01,9,150,0,,
6691,Rookie of the Year,2014,AL,santada01,3,150,0,,
6692,Rookie of the Year,2014,AL,casteni01,1,150,0,,
6693,Rookie of the Year,2014,AL,holtbr01,1,150,0,,
6694,Rookie of the Year,2014,AL,odorija01,1,150,0,,
6695,Rookie of the Year,2014,AL,springe01,1,150,0,,
6696,Rookie of the Year,2014,NL,degroja01,142,150,26,,
6697,Rookie of the Year,2014,NL,hamilbi02,92,150,4,,
6698,Rookie of the Year,2014,NL,wongko01,14,150,0,,
6699,Rookie of the Year,2014,NL,gileske01,8,150,0,,
6700,Rookie of the Year,2014,NL,inciaen01,4,150,0,,
6701,Rookie of the Year,2014,NL,panikjo01,3,150,0,,
6702,Rookie of the Year,2014,NL,darnatr01,2,150,0,,
6703,Rookie of the Year,2014,NL,familje01,2,150,0,,
6704,Rookie of the Year,2014,NL,hendrky01,2,150,0,,
6705,Rookie of the Year,2014,NL,anderch01,1,150,0,,
6706,MVP,2015,AL,donaljo02,385,420,23,,
6707,MVP,2015,AL,troutmi01,304,420,7,,
6708,MVP,2015,AL,cainlo01,225,420,0,,
6709,MVP,2015,AL,machama01,158,420,0,,
6710,MVP,2015,AL,keuchda01,107,420,0,,
6711,MVP,2015,AL,cruzne02,94,420,0,,
6712,MVP,2015,AL,beltrad01,83,420,0,,
6713,MVP,2015,AL,bautijo02,82,420,0,,
6714,MVP,2015,AL,priceda01,62,420,0,,
6715,MVP,2015,AL,altuvjo01,44,420,0,,
6716,MVP,2015,AL,cabremi01,40,420,0,,
6717,MVP,2015,AL,encared01,38,420,0,,
6718,MVP,2015,AL,fieldpr01,33,420,0,,
6719,MVP,2015,AL,davisch02,32,420,0,,
6720,MVP,2015,AL,martijd02,18,420,0,,
6721,MVP,2015,AL,kipnija01,17,420,0,,
6722,MVP,2015,AL,kiermke01,10,420,0,,
6723,MVP,2015,AL,moralke01,7,420,0,,
6724,MVP,2015,AL,bettsmo01,4,420,0,,
6725,MVP,2015,AL,salech01,4,420,0,,
6726,MVP,2015,AL,abreujo02,3,420,0,,
6727,MVP,2015,AL,kinslia01,3,420,0,,
6728,MVP,2015,AL,moustmi01,3,420,0,,
6729,MVP,2015,AL,correca01,2,420,0,,
6730,MVP,2015,AL,hosmeer01,2,420,0,,
6731,MVP,2015,AL,martiru01,2,420,0,,
6732,MVP,2015,AL,mccanbr01,2,420,0,,
6733,MVP,2015,AL,brantmi02,1,420,0,,
6734,MVP,2015,AL,daviswa01,1,420,0,,
6735,MVP,2015,AL,doziebr01,1,420,0,,
6736,MVP,2015,AL,ortizda01,1,420,0,,
6737,MVP,2015,AL,rodrial01,1,420,0,,
6738,MVP,2015,AL,teixema01,1,420,0,,
